,artist,link,song,text,cluster
161,Britney Spears,/b/britney+spears/need+you+next+to+me_20642434.html,Need You Next To Me,"I love you more than life  I'd give you all I have  You know, I need you next to me    Like the touch of a star  You came to my life  Giving me happiness  With the warmth of the sun  You blessed me inside  Giving me radiance    Bridge  Ooh you know it's true (you know it's true)  My miracle is you    Chorus  I love you more than life  I'd give you all I have  You know, I need you next to me  You always give me love  You sent from up above  You know, I need you next to me    Like a rainbow of light  You've opened my dreams  Filling my emptiness  When I'm deep in your arms  I feel what love means  Just with a simple kiss    Bridge    Chorus    Oh baby  You give me more than anybody can conceive  So pure and special  Your love is the key  I will be sure to have you always next to me  You've given me the reason- the reason to live    Bridge    Chorus    I love to see you smile  I loved you all the while  You know I need you next to me  Yeah,    Spoken: I need you next to me.",1
162,Britney Spears,/b/britney+spears/now+that+i+found+you_21072848.html,Now That I Found You,"On a shameless night  In a nameless place  I thought that love was a hopeless case til I found you, til I found you  Lived a wasteful life in a hateful city  The world's no love just pain and pity til I found you, til I found you    And you don't know how you saved me  And you don't know what you gave me  And you don't know how you saved my life    I can see the light  I have flown away  I have come alive  I am blown away  I have felt the love  I can see the truth  Now that I found, now that I found you  I can live my life  I believe in faith  I have found myself  I have lost the hate  I have felt the love  I can see the truth  Now that I found you, now that I found you    (Yeah)  On a shameless night  In a nameless place  I thought that love was a hopeless case til I found you, til I found you  Lived a wasteful life in a hateful city  The world's no love just pain and pity til I found you, til I found you    And you don't know how you saved my life    I can see the light  I have flown away  I have come alive  I am blown away  I have felt the love  I can see the truth  Now that I found you, now that I found you  Yeah    All my life  I've waited for this day  I've waited for you (For you)  Now I adore you  All my life  I've waited for this day  I've waited for you  Now I adore you    I can see the light  I have flown away  I have come alive  I am blown away  I have felt the love  I can see the truth  Now that I found you, now that I found you  Yeah",0
163,Britney Spears,/b/britney+spears/now+until+forever_20642430.html,Now Until Forever,"Oh yeah...  They say in this world,  Love can't last forever,  But I don't believe that's true.  Cos the way that I feel when we're together,  I know that's the way,  I'll always feel for you.    From now until forever,  That's how long I'll be true,  I'll make you this vow,  And promise you now until forever,  I'll never stop loving you.    There'll come a day when the world stops turning,  And stars will fall from the sky,  But this feeling will last when the sun stops burning,  All I wanna do is love you until the end of time.    From now until forever,  That's how long I'll be true,  I'll make you this vow,  And promise you now until forever,  I'll never stop, never stop,  I'll never stop loving you.    It's gonna take more than a lifetime,  To give you all the love I feel for you tonight.    From now until forever,  That's how long I'll be true,  I'll make you this vow,  And promise you now until forever,  I'll never stop, never stop,  I'll never stop loving you.    From now until forever,  That's how long I'll be true,  I'll make you this vow,(oh yeah)  And promise you now until forever,  I'll never stop loving you.    Until forever,  I'll never stop loving you.",1
164,Britney Spears,/b/britney+spears/ooh+ooh+baby_20658119.html,Ooh Ooh Baby,"The way you smile, the way you taste  You know I have an appetite for sexy things  All you do is look at me, it's a disgrace  What's running through my mind is you,  Up in my face  yeah, yeah    Your voice is like music to my ears,  Whisper softly and the world just dissapears  Take me high and just wipe away my fears,  When you're with me  Oh boy, it's my heartbeat that i hear    Ooh, ooh baby  Touch me and i come alive  I can feel you on my lips  I can feel you deep inside  Ooh, ooh baby  In your arms I finally breathe  Wrap me up in all your love  That's the oxygen I need, yeah    You're fillin me up  You're fillin me up  You're fillin me up  You're fillin me up  You're fillin me up  You're fillin me up with your love    The more you move,  The more I tense  It's like you got me hypnotized  I'm in a trance  Your jersey fits  It's right at home, between my hands  And now I hope you know that I'm  Your biggest fan  yeah, yeah    Your voice is like music to my ears,  Whisper softly and the world just dissapears  Take me high and just wipe away my fears,  When you're with me  Oh boy, it's my heartbeat that i hear    Ooh, ooh baby  Touch me and i come alive  I can feel you on my lips  I can feel you deep inside    Ooh, ooh baby  In your arms I finally breathe  Wrap me up in all your love  That's the oxygen I need, yeah    You're fillin me up  You're fillin me up  You're fillin me up  You're fillin me up  You're fillin me up  You're fillin me up with your love    You got something that I really want and  Come here, oh we don't even have to talk and  Lay back, and let me tell you what I'm thinking  Cause I like you, Cause I like you    baby, baby, baby, baby, baby, baby, baby  baby, baby, baby, baby, baby, baby, baby  baby, baby, baby, baby, baby, baby, baby  baby (baby), baby (baby), baby    Ooh, ooh baby  Touch me and i come alive  I can feel you on my lips  I can feel you deep inside  Ooh, ooh baby  In your arms I finally breathe  Wrap me up in all your love  That's the oxygen I need    Ooh, ooh baby  Touch me and i come alive  I can feel you on my lips  I can feel you deep inside  Ooh, ooh baby  In your arms I finally breathe  Wrap me up in all your love  That's the oxygen I need, yeah    baby, baby, baby, baby, baby, baby, baby  baby, baby, baby, baby, baby, baby, baby  baby, baby, baby, baby, baby, baby, baby  baby (baby), baby (baby), baby    baby, baby, baby, baby, baby, baby, baby  baby, baby, baby, baby, baby, baby, baby  baby, baby, baby, baby, baby, baby, baby  baby (baby), baby (baby), baby",1
165,Britney Spears,/b/britney+spears/oops+i+did+it+again_20024638.html,Oops!... I Did It Again,"Yeah yeah yeah yeah yeah  Yeah yeah yeah yeah yeah yeah    I think I did it again  I made you believe we're more than just friends  Oh baby  It might seem like a crush  But it doesn't mean that I'm serious  Cause to lose all my senses  That is just so typically me  Oh baby, baby    [Chorus]  Oops! I did it again  I played with your heart, got lost in the game  Oh baby, baby  Oops! You think I'm in love  That I'm sent from above  I'm not that innocent    You see my problem is this  I'm dreaming away  Wishing that heroes, they truly exist  I cry, watching the days  Can't you see I'm a fool in so many ways  But to lose all my senses  That is just so typically me  Baby, oh    [Chorus]  Yeah yeah yeah yeah yeah yeah  Yeah yeah yeah yeah yeah yeah    ""All aboard""  ""Britney, before you go, there's something I want you to have""  ""Oh, it's beautiful, but wait a minute, isn't this?""  ""Yeah, yes it is""  ""But I thought the old lady dropped it into the ocean in the end""  ""Well baby, I went down and got it for you""  ""Oh, you shouldn't have""    Oops! I did it again to your heart  Got lost in this game, oh baby  Oops! You think that I'm sent from above  I'm not that innocent",1
166,Britney Spears,/b/britney+spears/ouch_21014962.html,Ouch,"Let's, let's play pretend  Like you're my friend  And everything is O.K.    Then we shall begin  To put an end  To all the games that we play    My body's a temple  I'll choose who worships it  Let's keep it simple  No need for a big deal    So if you're ready  Just call me on the phone  I'll be here waiting  No need to be alone    Ouch, your heart, you're burning me up  Please don't stop, you're making me blush  Ouch, my God, you hit my spot  I just can't get enough of you, of you, of you, of you    So, say how you've you been  How's your girlfriend  It's funny you're here with me    When you're still with her  And I do prefer  That we don't feel guilty",1
167,Britney Spears,/b/britney+spears/out+from+under_20766922.html,Out From Under,"Breathe you out  Breathe you in  You keep coming back to tell me  You're the one who could have been  And my eyes see it all so clear  It was long ago and far away but it never disappears  I try to put it in the past  Hold on to myself and don't look back    [Chorus]  I don't wanna dream about  All the things that never were  Maybe I can live without  When I'm out from under  I don't wanna feel the pain  What good would it do me now  I'll get it all figured out  When I'm out from under  (From under, from under, from under, from under)    So let me go  Just let me fly away  Let me feel the space between us growing deeper  And much darker every day  Watch me now and I'll be someone new  My heart will be unbroken  It will open up for everyone but you  Even when I cross the line  It's like a lie I've told a thousand times    [Chorus]    And part of me still believes  When you say you're gonna stick around  And part of me still believes  We can find a way to work it out  But I know that we tried everything we could try  So let's just say goodbye  Forever    [Chorus: x2]    From under, from under, from under, from under.",1
168,Britney Spears,/b/britney+spears/outrageous_10050530.html,Outrageous,"[Chorus]  Outrageous, when I move my body.  Outrageous, when I'm at a party.  Outrageous, in my sexy jeans.  Outrageous, when I'm on the scene.  Outrageous, my sex drive.  Outrageous, my shopping spree.  Outrageous, we on a world tour  Outrageous, let's be it girl!    Outrageous    Sexy as I want to be.  Got these fellas chasing me.  It's 'bout time I hit the streets.  All my girls still feelin' me    B-girl ain't lost the beat.  Jumped over drama and I landed on my feet.  Gotta keep going, no stopping me  And if you don't like it then    La la la la la la la    Media over here  Come through like a world premiere.  Trench coat and my underwear  Let's go with this freak show, it's?    [Chorus]    Outrageous    Ding ding ding  Ding ding ding ding ding    I'm about to bring the heat  Locking down the industry  All dressed up and glamorous  Red carpet and cameras    Take trips around the globe  Rims on my Jeep, so nobody knows  So hot that you're coming out your clothes  I'm about to give it to ya    Media over here  Come through like a world premiere.  Trench coat and my underwear  Let's go with this freak show, it's?    [Chorus]    Outrageous    I just want to be happy  In a place where love is free  Can you take me there somebody?  Oh, and when you mention my name  Make you sure you know the truth  Until I'm about to keep it forever    [Chorus: x2]",1
169,Britney Spears,/b/britney+spears/outta+this+world_20658709.html,Outta This World,"I know you hear me on your radio  Well here we go  Please turn up your radio  Wanna tell you somethin  Hear me on your radio  Well here wo go  Please turn up your radio  Wanna tell you somethin    There was a time  I used to think  That love would never turn into reality  I never thought  I'd find the one  But I tell I'm drawn to you a strength of none    You must be from heaven, baby, yes you are  Your love is like a shooting star  So they can try but they can't touch (touch)  You gotta look up to us    Cause your love is outta this world (oooh)  And you bring me down to earth  I love how you put me first (oooh)  Make me feel my every word  Cause I'm sayin, you know this is about you  I keep sayin you know this is about you  It must be  This is about you  I never felt this way  I know this be a song about you  Forever, everyday  I know this be a song about you    I'll be your moon  I'll make it bright  And when it's dark I promise that you'll see the light  And just as far as the moon from the summer sun  That's how long that I'll be here  And it's because    You must be from heaven, baby, yes you are  Your love is like a shooting star  So they can try but they can't touch  You gotta look up to us    Cause your love is outta this world (oooh)  And you bring me down to earth  I love how you put me first (oooh)  Make me feel my every word  Cause I'm sayin, you know this is about you  I keep sayin, you know this is about you  It must be  This is about you  I never felt this way  I know this be a song about you  Forever, everyday  I know this be a song about you    In my sky  We're the stars  I'm on bliss  You're all mine  Hear my plan  Understand  I want you come into my mend, yeah    In my sky  We're the stars  I'm on bliss  You're all mine  Hear my plan  Understand  I want you come into my mend, yeah    Cause your love is outta this world (oooh)  And you bring me down to earth  I love how you put me first (oooh)  Make me feel my every word  Cause I'm sayin, you know this is about you  I keep, sayin you know this is about you  It must be  This is about you  I never felt this way  I know this be a song about you  Forever, everyday  I know this be a song about you",1
170,Britney Spears,/b/britney+spears/over+to+you+now_20452713.html,Over To You Now,"[Spoken]  Do you like this?  This place that I'm bringing you to?  Because I do...  Oh my God....    [Verse 1]  I know this place  It's still a secret  And I don't think you've ever been  It's kinda hard  To find the entrance  You need some juice  But you'll love it once you get in  This special place it's in the basement  You have to work your way around  The place is hot and then it's pumping  So are you ready to go down?    [Chorus]  So it's over to you now  So it's over to you now (now, now, yeah)  And it's over to you now  Can't you see what I'm thinking-king-king?  Yeah, yeah, yeah, yeah, yeah, yeah, yeah    [Verse 2]  If you behave  You might be chosen  Just read it far  And it tells you how to get there  And when you come  You might be stunned  So baby whatchu waiting for?    [Chorus]  So it's over to you now  So it's over to you now (now, now, yeah)  And it's over to you now  Can't you see what I'm thinking-king-king?  So it's over to you now  So it's over to you now (now, now, yeah)  And it's over to you now  Can't you see what I'm thinking-king-king?  Yeah, yeah, yeah, yeah, yeah, yeah, yeah    [Spoken]  Do you like this?  This place that I'm bringing you to?  Do you feel that? Huh? (Giggles)  Do like that?  I thought you would....  Cause I do.  Oh my God    [Chorus]  So it's over to you now  So it's over to you now (now, now, yeah)  And it's over to you now  Can't you see what I'm thinking-king-king?  So it's over to you now  So it's over to you now (now, now, yeah)  And it's over to you now  Can't you see what I'm thinking-king-king?  Yeah, yeah, yeah, yeah, yeah, yeah, yeah.....    [Spoken]  Oh my God",1
171,Britney Spears,/b/britney+spears/overprotected_20024627.html,Overprotected,"[Spoken]  I need time (time)  Love  Joy (joy)  I need space  I need me  (Action!)    Say hello to the girl that I am!  You're gonna have to see through my perspective  I need to make mistakes just to learn who I am  And I don't want to be so damn protected    There must be another way  'Cause I believe in taking chances  But who am I to say  What a girl is to do  God, I need some answers    What am I to do with my life  (You will find out don't worry)  How Am I supposed to know what's right?    (You just got to do it your way)  I can't help the way I feel  But my life has been so overprotected    I tell 'em what I like  What I want  And what I don't  But every time I do I stand corrected    Things that I've been told  I can't believe what I hear about the world, I realize  I'm Overprotected    There must be another way  'Cause I believe in taking chances  But who am I to say  What a girl is to do  God I need some answers    What am I to do with my life  (You will find out don't worry)  How Am I supposed to know what's right?    (You just got to do it your way)  I can't help the way I feel  But my life has been so overprotected    I need? time (love)  I need? space  (This is it, this is it)    I don't need nobody  Tellin me just what I want to  What I what what I'm gonna  (I need)    Do about my destiny  I Say No, No  Nobody tell me just what what what I want to do, (do)  I'm so fed up with people telling me to be  Someone else but me    (Action!)    What am I to do with my life  (You will find out don't worry)  How Am I supposed to know what's right?    (You just got to do it your way)  I can't help the way I feel  But my life has been so overprotected    I don't need nobody  Tellin' me just what I want to  What I what what I'm gonna  Do about my destiny    I Say No, No  Ain't nobody tell me just what I want to do, do  I'm so fed up with people telling me to be  Someone else but me    What am I to do with my life  (You will find out don't worry)  How Am I supposed to know what's right?  (You just got to do it your way)  I can't help the way I feel  But my life has been so overprotected.",1
172,Britney Spears,/b/britney+spears/passenger_21071780.html,Passenger,I can't let go of control  I can't let go and not know  Don't know the way you're heading me  One day at a time is all I need  There was a time without trust  There was a time without love  But it took you to show me  I could handover the keys oh    I'll let you lead the way now  'Cause I want you to take the wheel  I've never been a passenger though  I never knew how good it would feel  The road will twist and turn but  I know that I am in good hands  I've never been a passenger no  But we'll see more without a map  Without a map  Without a map  Without a map    So let's take a walk and get lost  Let's take a chance on finding us  I wanna see the world with you  Every step feels so brand new  It's hard to jump with no net  But I've jumped and got no regret  My co-pilot yeah that's right  Now I can just enjoy the ride    I'll let you lead the way now  'Cause I want you to take the wheel  I've never been a passenger though  I never knew how good it would feel  The road will twist and turn but  I know that I am in good hands  I've never been a passenger no  But we'll see more without a map  Without a map  Without a map  Without a map    I know we're finally falling  'Cause I was giving you half now I'm all in  My hands in the air while you're drivin'  This is livin'  This is livin'  This is livin'  Yeah    I'll let you lead the way now  'Cause I want you to take the wheel  I've never been a passenger though  I never knew how good it would feel  The road will twist and turn but  I know that I am in good hands  I've never been a passenger no  But we'll see more without a map  Without a map  Without a map  Without a map,1
173,Britney Spears,/b/britney+spears/pepsi+world+cup_20642425.html,Pepsi World Cup,"(Whao Oh Oh Oh)    Are you ready for me?    (Whao Oh Oh Oh)    Yeah! I though so    There is no end to it  No  As far as I can see  And we will not faultier  (will not faultier)    Yeah, we can share the dream    Feel It  Taste the victory  Feet It burning  Burning inside of me  Right now    (Hey!)  I will be your champion  This is where we belong  Making it happen now    (Hey!)  Nothing will stop us  Won't pull us under  It's gonna start.  It's gonna start right now    Share the dream",1
174,Britney Spears,/b/britney+spears/piece+of+my+heart_20708859.html,Piece Of My Heart,"I just cannot go on like this  I don't want it to last forever  Got a feeling from your sweet kiss  I don? T want us to stay together    And you think  I need you  But you got it wrong babe  And I know  You want me  To stay here forever  (But you? Re so wrong)    You took a piece of my heart  You took a piece of me, to keep me safe  You took a piece of my heart  Now I want it back  So give it back to me    Now you just have to let me go  Give me back what belongs to me now  Cause I just have to let you know  It? S all over for us now baby    But I know  You want me  To stay here forever  And you think I need you  But you got it wrong babe  (Oh, so wrong)    You took a piece of my heart...",1
175,Britney Spears,/b/britney+spears/pleasure+you_21026980.html,Pleasure You,"Yeah  Yeah    Would you rather I dim the lights  Would you prefer, just like we were  Or shall I undress for you (What do you want me to do)  However may I pleasure you  Fill with bubbles  Warm you a bath  Lay back relax  Anything you ask  Let me release the stress for you  However may I pleasure you    You're so perfect  That I get nervous  Tonight I'm at your service  I'm so unselfish  And though I am helpless, whatever brings you pleasure    You're the reason I need  And all that I have to give  Is all I ever wanna do  Is whatever pleasures you  And if it takes me all night  Or for the rest of my life  I'll spend forever breaking through  Do whatever just to pleasure you    Hey Britney, it's Don Phillip    Any fantasy can occur  Will be observed  Just say the word  I'll do it if you want me to  Whatever just to pleasure you    If you wanna get off from that  Lay on your back  I got the max  Certainly I'll pull you through  Whatever just to pleasure you    You're so perfect  That I get nervous  Tonight I'm at your service  I'm so unselfish  And though I am helpless, whatever brings you pleasure    You're the reason I need  And all that I have to give  Is all I ever wanna do  Is whatever pleasures you  And if it takes me all night  Or for the rest of my life  I'll spend forever breaking through  Do whatever just to pleasure you    If I  Pleasure  Together  Whatever  Whenever  Baby, with you    And it's Like  Heaven  Together  No matter  Whatever  As long as you ask me too (what do you want me to do)    You're the reason I need  And all that I have to give  Is all I ever wanna do  Is whatever pleasures you  And if it takes me all night  Or for the rest of my life  I'll spend forever breaking through  Do whatever just to pleasure you    You're the reason I need  And all that I have to give  Is all I ever wanna do  Is whatever pleasures you  And if it takes me all night  Or for the rest of my life  I'll spend forever breaking through  Do whatever just to pleasure you",1
176,Britney Spears,/b/britney+spears/privacy_20748045.html,Privacy,"(Demo Version)    Ain't  The pictures enough  Why do you  Go through so much  To get  The stories you need  So you can bury me    You've got  The people confused  You tell the stories  You choose  You try  To get me to lose  The girl I really am    You keep on stalking me  I Invading my privacy  Why didn't won't you  Just let me be  Cause your camera's  Can't control    The minds  Of those who know  That you even  Sell your soul  Just to get  Your stories sold    I need my privacy  Yeah, yeah  I need my privacy  Yeah, yeah  So paparazzi  Yeah, yeah  Get away from me  Just get away from me",1
177,Britney Spears,/b/britney+spears/quicksand_20769719.html,Quicksand,"I still see your coat hangin' on the door,  Never let anybody put one there before  My pillow's got your head printed on it  Baby, of all the guys you were my favorite    Don't ask, me why  I just can't say goodbye  No not, tonight  No, I just can't say it    [Chorus:]  'Cause I'm gonna hold on  Yeah, I'm gonna hold on  Baby, gotta keep holdin' on to what we had  'Cause I don't wanna move on  So I gotta hold on  Baby because you and me are sinking like quicksand  Like quicksand, like quicksand  Baby because you and me are sinking like quicksand  Like quicksand, baby like quicksand  Baby because you and me are sinking like quicksand    You came along I didn't know of love  But now I know that sometimes it's just not enough  I hear your footsteps in my corridor  But it is just my heart, it's pounding like before    Wish I, could try  But I just can't say goodbye  No not, tonight  No, I just can't say it    [Chorus:]    'Cause the ground is breaking,  I can feel it shaking  Wish it was that easy,  But it's not that easy  Gotta hold my hands up,  Gotta keep my head up  Gotta keep on breathing,  Baby even if we're sinking  Even if we're sinking  Baby even if we're sinking  Even if we are sinking    'Cause I just-just gotta-gotta hold (Hold)    [Chorus:]    Only got one life to live,  We don't even need a piece of sand  Only you and me,  We need to hold on and hold on and...    Only got one life to live,  We don't even need a piece of sand  Only you and me,  We need to hold on and hold on and hold on  And hold on  And hold on, and hold on    And hold on, and hold on, and hold on  And hold on, and hold on, and hold on  And hold on, and hold on, and hold on",1
178,Britney Spears,/b/britney+spears/radar_20658112.html,Radar,"Confidence is a must  Cockiness is a plus  Edginess is a rush  Edges I like 'em rough  A man with a Midas touch  Intoxicate me  I'm a lush  Stop you're making me blush  People are looking at us    I don't think you know (Know)  I'm checking you  So hot, so hot  Wonder if you know  You're on my radar  (On my radar)  On my radar  (On my radar)  And yep I notice you  I know it's you  Choose it, you don't wanna lose it  You're my radar  (On my radar)  On my radar  (On my radar)    And when you walk  (When you walk)  And when you talk  (When you talk)  I get the tingle  I wanna mingle  That's what I want  (That's what I want)    Hey listen baby  Turn up the fader  Tryna to make you understand  You're on my radar  (On my radar)  On my radar  (On my radar)    On my radar  Got you on my radar  Got you on my radar  Got you on my radar    Interesting sense of style  Ten million dollar smile  Think I can handle that  Animal in the sack  His eyes see right to my soul  I surrender self-control  Catch me looking again  Falling right into my plan    I don't think you know (Know)  I'm checking you  So hot, so hot  Wonder if you know  You're on my radar  (On my radar)  On my radar  (On my radar)  And yep I notice you  I know it's you  Choose it, you don't wanna lose it  You're my radar  (On my radar)  On my radar  (On my radar)    And when you walk  (When you walk)  And when you talk  (When you talk)  I get the tingle  I wanna mingle  That's what I want  (That's what I want)    Hey listen baby  Turn up the fader  Tryna to make you understand  You're on my radar  (On my radar)  On my radar  (On my radar)    On my radar  Got you on my radar  Got you on my radar  Got you on my radar  On my radar  Got you on my radar  Got you on my radar  Got you on my radar    I got my eye on you  And I can't let you get away    Hey baby  Whether it's now or later  I've got you  You can't shake me  Cause I got you on my radar  Whether you like it or not  It ain't gonna stop  Cause I got you on my radar  (I got you)  Cause I got you on my radar    I'm checking you  So hot, so hot  You're on my radar  (On my radar)  On my radar  (On my radar)  And yep I notice you  I know it's you  Choose it, you don't wanna lose it  You're my radar  (On my radar)  On my radar  (On my radar)    And when you walk  (When you walk)  And when you talk  (When you talk)  I get the tingle  I wanna mingle  That's what I want  (That's what I want)    Hey listen baby  Turn up the fader  Tryna to make you understand  You're on my radar  (On my radar)  On my radar  (On my radar)    On my radar  Got you on my radar  Got you on my radar  Got you on my radar  On my radar  Got you on my radar  Got you on my radar  Got you on my radar  Ta-ta-ta-ta-ta",1
179,Britney Spears,/b/britney+spears/right+now_10050590.html,Right Now,"Are you ready for me?  Yeah?  I thought so    No, nothing will stop it  You can waste your time  Yeah, you feel desire  You made up your mind    Pre - chorus:  Feel it  Taste the victory  Feel it burning  Burning inside of me    Chorus:  Right now (Hey!)  I will be your champion  This is where we belong  Making it happen now! (Hey!)  Nothing will stop us  Won't pull us under  It's gonna start right now!    There is no end to this, no  As far as I can see  And we will not falter  Yeah, we can share de dreams    Pre - chorus    Chorus    Here we go  (Who, who said that?)  [x3]    Here we go  You wanna do this?    Chorus:  Right now (Hey!)  I will be your champion  This is where we belong  Making it happen now! (Hey!)  Nothing will stop us  Won't pull us under  It's gonna start...    Right now (Hey!)  I will be your champion  This is where we belong  Making it happen now! (Hey!)  Nothing will stop us  Won't pull us under  It's gonna start...  It's gonna start...  It's gonna start right now!",1
180,Britney Spears,/b/britney+spears/rock+boy_20769718.html,Rock Boy,"Get up, get up, get up!  Get up, get up, get up!  Get up, get up, get up!  Get up, get up, get up!    Paparazzi flashin',  You jump on the stage  Sittin' in the crowd,  And I'm watchin' (I'm watchin'),  Baby    Groupies in the back,  You're under attack  They're screamin' your name  But I don't give a damn,  'Cause I like it (I like it),  I like it (I like it)    [Chorus:]  Turn the spotlight on,  Move a little, shred your guitar  You're my dirty rock boy!  Turn the mic way up,  Sweat a little, ownin' the crowd  You're my dirty rock boy!    Get up, get up, get up!  Are you ready to roll, my rock boy?  Get up, get up, get up!  Are you ready to roll, my rock boy?  Get up, get up, get up!  Are you ready to roll, my rock boy?  Get up, get up, get up!  Are you ready to roll, my rock boy?    Finishin' your encore,  And sippin' champagne  (A rock star, rock star)  You make me so hot!    Body burnin' up the fever,  Don't make me wait  Meet me in your dressing room,  I want it, want it, want it  (I want it, I want it)    [Chorus:]    The second that I saw you I could feel an attraction,  Play me like a guitar and get into action!  The second that I saw you I could feel an attraction,  Play me like a guitar and swing, swing, swing, swing!    [Chorus:]",1
181,Britney Spears,/b/britney+spears/rock+star_20986103.html,Rock Star,Put your ass on your shoulders and you ain't nobody  Nobody really wanted get down and hang with you  Cause you only hand around fake people that barely know you  Love to kiss your ass and have to agree with you  Take a look around when you are down by yourself  And you will see who is standing next to you  No one buy you up and change your number every time  You were blind nobody gave a damn but you    Chorus  So why do you play that game  You don't even know my name  So who do you think you are  You wanna be a rock star  Get up on your own pro  ... Be alone  By the time you hear this song  You're gonna be a rock star    Say my love not gonna give you  Say... Got to milk you  Say I never loved you  Say my love not gonna give you  Say... Got to milk you  Say I never loved you    Say say  Xo xo xo    ... Every minute of the day of the second of the hour  You try to come back but is way too late  How does it feel all alone on the throne  And the crowd is gone and you are holding on  So I saw you at the... With your head back with your shoulders down low  Is funny cause you don't even know  So more people they can't even recognize  Don't have a clue    Chorus    Say my love not gonna give you  Say... Got to milk you  Say I never loved you  Say my love not gonna give you  Say... Got to milk you  Say I never loved you    Say say  I hate to break it to you  But I am not thinking about you  You are so wrapped up in your voice  For your noise don't go ask on your boys... Been  You talk so much but so what  They just want you shut yourself up  All my girl scream and shout  If you got an xo give them...    Say my love not gonna give you  Say... Got to milk you  Say I never loved you  Say my love not gonna give you  Say... Got to milk you  Say I never loved you,1
182,Death,/d/death/1000+eyes_20455687.html,"1,000 Eyes","Crossing the line into the other side  Emerging as prisoners  To the emptiness of time    To the left and to the right  From behind - they're out of sight  Plunging into a new found  Age of advanced observeillance  A worldwide, foolproof cage    Privacy and intimacy as we know it  Will be a memory  Among many to be passed down  To those who never knew    Living in the pupil of 1,000 eyes    Was it overlooked in front of all our faces?  Now, all the mistakes and secrets  Cannot be erased    Viewing the blind complexity  By which laws were justified  To erase simplicity    To the left and to the right  From behind - they're out of sight  Plunging into a new found  Age of advanced observeillance  A worldwide, foolproof cage    Privacy and intimacy as we know it  Will be a memory  Among many to be passed down  To those who never knew    Living in the pupil of 1,000 eyes    We are enslaved now...",0
183,Death,/d/death/a+moment+of+clarity_20257236.html,A Moment Of Clarity,"I would describe it as a invisible darkness  Casting a shadow, a blinding black  Guarded by hope, my soul is kept safe from  The bloody claws.    Look beyond, what vision lets me see  Time after time, unneeded misery  Holding tight to my dreams  I own no price for you  I grip them tight and hope for sight.    Open my eyes wide to see a moment of clarity  Confusion gone, it's in your hands  Your turn to ask why.    Life is like a mystery  With many clues, but with few anwers  To tell us what it is that we can do to look  For messages that keep us from the truth",0
184,Death,/d/death/altering+the+future_20246042.html,Altering The Future,"Creating a life only to destroy  Saved from a life of the unemployed  Where crime is the only way to survive  Which is the best to be dead or alive?  Maybe a chance but maybe not  Born to be thrown in the trash to rot  To exist in this world may be a mistake  The one who is with child, it's their choice to make    Death and life taken so easily  Right or wrong, whose choice will it be?    Abortion, when it is needed  Execution, for those who deserve it  The giving and taking of life will always be  Altering the future    Look into the future to prepare us for our fate  Controlling our existence with every life we take    Life for a life should remain the rule  The innocent victim that is what's cruel  Look to the past is what we should do  When justice was done and justice was true  Using our laws to help their escape  An easy way out is what they create  Claiming insane is the way to freedom  People are stupid enough to believe them    Death and life taken so easily  Right or wrong, whose choice will it be?    Abortion, when it is needed  Execution, for those who deserve it  The giving and taking of life will always be",0
185,Death,/d/death/baptized+in+blood_20158833.html,Baptized In Blood,"Under command a new-born child  Submerged in blood, the dead they smile  Growing possessed, burning inside  A bloody feast for us tonight    The way of death  Is growing hear just take my hand  Skies grow black  Unholy corpses upon their land    The dead they gather around  Praising the child they found  Possessed, the child shall kill  The future is now revealed    Baptized in blood  Destined to burn  Baptized in blood  Reborn they'll learn    Gather around, watch and see  A new creation of misery  Taking the place of the elderly dead  Forbidden ways now in his head    The way of death  Is growing hear just take my hand  Skies grow black  Unholy corpses upon their land    The dead they gather around  Praising the child they found  Possessed, the child shall kill  The future is now revealed    Baptized in blood  Destined to burn  Baptized in blood  Reborn they'll learn    Baptized in blood  Destined to burn  Baptized in blood  Reborn they'll learn",0
186,Death,/d/death/bite+the+pain_20162577.html,Bite The Pain,"Look down at the body  You may see no trace of wounds  But in the eye  The eye of the beholder  One cannot assume.    Not a drop of blood is drawn  But you know how it bleeds  Beware of the sharp edged weapon  Called human being    It is a shield of passion  And strong will  From this I am the victor  Instead of the kill    I will not feed your hunger, instead  I bite the pain  Looking not back, but forward  I bite down hard  Try to cover up the trail of deceit  And daggers spawned from your soul    Acid, the tears of remorse  Flow in vain, too late for regrets  Save it  For the next ill fated game.",0
187,Death,/d/death/born+dead_20038471.html,Born Dead,"Brought to this world to wither again  Naive about the ways of life is what they say  Millions live millions die, more are yet to come  Living skeletons  Where they come from    Born dead into this world  To starve and rot in agony  Born dead into this world  It's their choice, why can't you see    Life of misery, soon a corpse you be  As bones show through, nothing you can do    Relief does not exist  When you are born to die    Disease spreads fast across their dying world  Many cemeteries they will have to build  As process goes on for many years to come  A human waste land created when they are done    Born dead into this world  To starve and rot in agony  Born dead into this world  It's their choice, why can't you see",0
